所在市_norm,datetime,temperature,shortwave_radiation,humidity,cloud,rainfall,weather,wind_speed,pressure,visibility,dew_point,air_quality,wind_direction
宁德,2026-04-14 07:00:00,21.6,43.0,96.0,68.0,0.0,未知,,,,,,
泉州,2026-04-14 07:00:00,20.9,67.0,98.0,100.0,0.0,未知,,,,,,
莆田,2026-04-14 08:00:00,24.5,228.0,86.0,66.0,0.0,未知,,,,,,
福州,2026-04-14 08:00:00,22.7,148.0,92.0,100.0,0.0,未知,,,,,,
宁德,2026-04-14 08:00:00,22.6,173.0,90.0,68.0,0.0,未知,,,,,,
泉州,2026-04-14 08:00:00,22.8,263.0,86.0,39.0,0.0,未知,,,,,,
福州,2026-04-14 09:00:00,23.6,248.0,89.0,100.0,0.1,未知,,,,,,
泉州,2026-04-14 09:00:00,25.2,478.0,74.0,42.0,0.0,未知,,,,,,
莆田,2026-04-14 09:00:00,26.0,348.0,79.0,99.0,0.0,未知,,,,,,
宁德,2026-04-14 09:00:00,25.1,379.0,82.0,99.0,0.0,未知,,,,,,
福州,2026-04-14 10:00:00,25.3,386.0,82.0,94.0,0.0,未知,,,,,,
宁德,2026-04-14 10:00:00,25.5,398.0,79.0,37.0,0.0,未知,,,,,,
泉州,2026-04-14 10:00:00,27.0,662.0,65.0,21.0,0.0,未知,,,,,,
莆田,2026-04-14 10:00:00,27.0,396.0,74.0,93.0,0.0,未知,,,,,,
莆田,2026-04-14 11:00:00,28.5,537.0,66.0,75.0,0.0,未知,,,,,,
宁德,2026-04-14 11:00:00,26.5,678.0,77.0,24.0,0.1,未知,,,,,,
泉州,2026-04-14 11:00:00,28.4,782.0,59.0,32.0,0.0,未知,,,,,,
福州,2026-04-14 11:00:00,26.5,454.0,77.0,21.0,0.0,未知,,,,,,
宁德,2026-04-14 12:00:00,27.3,779.0,75.0,34.0,0.1,未知,,,,,,
泉州,2026-04-14 12:00:00,28.6,795.0,59.0,36.0,0.0,未知,,,,,,
莆田,2026-04-14 12:00:00,29.0,638.0,64.0,24.0,0.0,未知,,,,,,
福州,2026-04-14 12:00:00,28.5,783.0,70.0,30.0,0.0,未知,,,,,,
泉州,2026-04-14 13:00:00,28.7,797.0,59.0,100.0,0.0,未知,,,,,,
莆田,2026-04-14 13:00:00,29.9,793.0,62.0,30.0,0.0,未知,,,,,,
宁德,2026-04-14 13:00:00,27.6,749.0,73.0,66.0,0.2,未知,,,,,,
福州,2026-04-14 13:00:00,29.4,623.0,66.0,80.0,0.3,未知,,,,,,
莆田,2026-04-14 14:00:00,30.5,733.0,58.0,51.0,0.0,未知,,,,,,
福州,2026-04-14 14:00:00,25.4,457.0,85.0,55.0,5.0,未知,,,,,,
泉州,2026-04-14 14:00:00,29.4,685.0,54.0,70.0,0.0,未知,,,,,,
宁德,2026-04-14 14:00:00,27.3,613.0,76.0,48.0,0.2,未知,,,,,,
宁德,2026-04-14 15:00:00,27.4,586.0,77.0,91.0,0.7,未知,,,,,,
莆田,2026-04-14 15:00:00,29.6,520.0,62.0,23.0,0.0,未知,,,,,,
泉州,2026-04-14 15:00:00,29.2,599.0,54.0,68.0,0.1,未知,,,,,,
福州,2026-04-14 15:00:00,26.8,463.0,79.0,68.0,0.1,未知,,,,,,
莆田,2026-04-14 16:00:00,27.5,455.0,72.0,53.0,0.0,未知,,,,,,
福州,2026-04-14 16:00:00,25.2,376.0,82.0,77.0,4.5,未知,,,,,,
泉州,2026-04-14 16:00:00,26.2,404.0,71.0,38.0,0.9,未知,,,,,,
宁德,2026-04-14 16:00:00,25.3,224.0,90.0,85.0,1.0,未知,,,,,,
莆田,2026-04-14 17:00:00,26.9,250.0,73.0,29.0,0.0,未知,,,,,,
宁德,2026-04-14 17:00:00,24.6,168.0,91.0,54.0,0.2,未知,,,,,,
泉州,2026-04-14 17:00:00,26.8,302.0,66.0,34.0,0.0,未知,,,,,,
福州,2026-04-14 17:00:00,23.8,155.0,90.0,86.0,5.9,未知,,,,,,
莆田,2026-04-14 18:00:00,25.9,98.0,78.0,27.0,0.0,未知,,,,,,
泉州,2026-04-14 18:00:00,25.3,101.0,74.0,28.0,0.0,未知,,,,,,
福州,2026-04-14 18:00:00,23.0,79.0,92.0,49.0,1.8,未知,,,,,,
宁德,2026-04-14 18:00:00,23.6,94.0,95.0,97.0,0.0,未知,,,,,,
福州,2026-04-14 19:00:00,22.5,5.0,96.0,36.0,0.0,未知,,,,,,
泉州,2026-04-14 19:00:00,23.4,7.0,81.0,100.0,0.0,未知,,,,,,
宁德,2026-04-14 19:00:00,22.5,5.0,99.0,91.0,0.1,未知,,,,,,
莆田,2026-04-14 19:00:00,25.0,5.0,82.0,13.0,0.0,未知,,,,,,
泉州,2026-04-14 20:00:00,22.1,0.0,93.0,23.0,0.2,未知,,,,,,
福州,2026-04-14 20:00:00,23.9,0.0,86.0,48.0,0.0,未知,,,,,,
莆田,2026-04-14 20:00:00,24.8,0.0,84.0,7.0,0.0,未知,,,,,,
宁德,2026-04-14 20:00:00,22.9,0.0,98.0,66.0,0.0,未知,,,,,,
泉州,2026-04-14 21:00:00,21.8,0.0,94.0,30.0,0.0,未知,,,,,,
福州,2026-04-14 21:00:00,23.8,0.0,89.0,23.0,0.1,未知,,,,,,
莆田,2026-04-14 21:00:00,24.6,0.0,84.0,9.0,0.0,未知,,,,,,
宁德,2026-04-14 21:00:00,22.8,0.0,100.0,49.0,0.1,未知,,,,,,
福州,2026-04-14 22:00:00,23.7,0.0,92.0,8.0,0.0,未知,,,,,,
莆田,2026-04-14 22:00:00,24.0,0.0,88.0,12.0,0.0,未知,,,,,,
泉州,2026-04-14 22:00:00,21.1,0.0,96.0,38.0,0.0,未知,,,,,,
宁德,2026-04-14 22:00:00,22.3,0.0,100.0,100.0,0.1,未知,,,,,,
福州,2026-04-14 23:00:00,23.5,0.0,93.0,35.0,0.0,未知,,,,,,
泉州,2026-04-14 23:00:00,20.3,0.0,98.0,38.0,0.0,未知,,,,,,
宁德,2026-04-14 23:00:00,22.0,0.0,100.0,100.0,0.3,未知,,,,,,
莆田,2026-04-14 23:00:00,23.4,0.0,91.0,17.0,0.0,未知,,,,,,
福州,2026-04-15 00:00:00,23.0,0.0,95.0,52.0,0.0,未知,,,,,,
宁德,2026-04-15 00:00:00,22.0,0.0,99.0,100.0,0.2,未知,,,,,,
泉州,2026-04-15 00:00:00,19.9,0.0,99.0,6.0,0.0,未知,,,,,,
莆田,2026-04-15 00:00:00,23.1,0.0,93.0,30.0,0.0,未知,,,,,,
宁德,2026-04-15 01:00:00,21.4,0.0,99.0,100.0,0.1,未知,,,,,,
莆田,2026-04-15 01:00:00,22.5,0.0,96.0,30.0,0.0,未知,,,,,,
福州,2026-04-15 01:00:00,23.0,0.0,94.0,81.0,0.0,未知,,,,,,
泉州,2026-04-15 01:00:00,19.3,0.0,99.0,9.0,0.0,未知,,,,,,
福州,2026-04-15 02:00:00,22.6,0.0,97.0,73.0,0.0,未知,,,,,,
泉州,2026-04-15 02:00:00,19.8,0.0,99.0,13.0,0.0,未知,,,,,,
宁德,2026-04-15 02:00:00,20.5,0.0,99.0,100.0,0.1,未知,,,,,,
莆田,2026-04-15 02:00:00,22.9,0.0,97.0,23.0,0.0,未知,,,,,,
泉州,2026-04-15 03:00:00,19.0,0.0,99.0,20.0,0.0,未知,,,,,,
宁德,2026-04-15 03:00:00,19.9,0.0,98.0,100.0,0.3,未知,,,,,,
莆田,2026-04-15 03:00:00,22.9,0.0,97.0,24.0,0.0,未知,,,,,,
福州,2026-04-15 03:00:00,21.6,0.0,94.0,100.0,0.0,未知,,,,,,
莆田,2026-04-15 04:00:00,22.2,0.0,98.0,100.0,0.1,未知,,,,,,
泉州,2026-04-15 04:00:00,18.6,0.0,99.0,24.0,0.0,未知,,,,,,
宁德,2026-04-15 04:00:00,19.7,0.0,96.0,100.0,0.2,未知,,,,,,
福州,2026-04-15 04:00:00,20.9,0.0,92.0,100.0,0.0,未知,,,,,,
宁德,2026-04-15 05:00:00,19.5,0.0,96.0,100.0,0.0,未知,,,,,,
福州,2026-04-15 05:00:00,20.4,0.0,91.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 05:00:00,18.2,0.0,99.0,16.0,0.0,未知,,,,,,
莆田,2026-04-15 05:00:00,21.8,0.0,95.0,100.0,0.1,未知,,,,,,
莆田,2026-04-15 06:00:00,20.9,1.0,94.0,100.0,0.0,未知,,,,,,
宁德,2026-04-15 06:00:00,19.5,1.0,95.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 06:00:00,18.1,1.0,100.0,27.0,0.0,未知,,,,,,
福州,2026-04-15 06:00:00,20.2,1.0,89.0,100.0,0.0,未知,,,,,,
莆田,2026-04-15 07:00:00,21.2,50.0,89.0,100.0,0.0,未知,,,,,,
福州,2026-04-15 07:00:00,20.3,21.0,87.0,100.0,0.0,未知,,,,,,
宁德,2026-04-15 07:00:00,19.7,21.0,92.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 07:00:00,19.8,80.0,99.0,98.0,0.0,未知,,,,,,
泉州,2026-04-15 08:00:00,22.4,252.0,87.0,32.0,0.0,未知,,,,,,
莆田,2026-04-15 08:00:00,22.5,157.0,90.0,41.0,0.0,未知,,,,,,
福州,2026-04-15 08:00:00,20.9,85.0,88.0,100.0,0.0,未知,,,,,,
宁德,2026-04-15 08:00:00,20.3,92.0,91.0,80.0,0.0,未知,,,,,,
宁德,2026-04-15 09:00:00,21.0,257.0,87.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 09:00:00,23.8,442.0,80.0,59.0,0.1,未知,,,,,,
莆田,2026-04-15 09:00:00,24.1,394.0,79.0,57.0,0.0,未知,,,,,,
福州,2026-04-15 09:00:00,21.4,150.0,84.0,100.0,0.0,未知,,,,,,
宁德,2026-04-15 10:00:00,21.6,285.0,82.0,100.0,0.0,未知,,,,,,
福州,2026-04-15 10:00:00,22.0,229.0,81.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 10:00:00,24.7,548.0,80.0,100.0,0.1,未知,,,,,,
莆田,2026-04-15 10:00:00,25.5,562.0,74.0,49.0,0.0,未知,,,,,,
泉州,2026-04-15 11:00:00,24.3,401.0,80.0,100.0,0.6,未知,,,,,,
福州,2026-04-15 11:00:00,23.4,340.0,76.0,99.0,0.0,未知,,,,,,
宁德,2026-04-15 11:00:00,22.2,331.0,81.0,99.0,0.0,未知,,,,,,
莆田,2026-04-15 11:00:00,26.5,686.0,71.0,80.0,0.0,未知,,,,,,
宁德,2026-04-15 12:00:00,23.0,505.0,78.0,98.0,0.0,未知,,,,,,
莆田,2026-04-15 12:00:00,27.0,695.0,68.0,48.0,0.0,未知,,,,,,
泉州,2026-04-15 12:00:00,23.8,551.0,82.0,98.0,3.7,未知,,,,,,
福州,2026-04-15 12:00:00,24.4,498.0,74.0,99.0,0.0,未知,,,,,,
宁德,2026-04-15 13:00:00,23.5,594.0,76.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 13:00:00,22.3,293.0,86.0,99.0,0.9,未知,,,,,,
福州,2026-04-15 13:00:00,24.6,521.0,72.0,100.0,0.0,未知,,,,,,
莆田,2026-04-15 13:00:00,27.6,736.0,65.0,98.0,0.0,未知,,,,,,
宁德,2026-04-15 14:00:00,22.7,426.0,78.0,100.0,0.0,未知,,,,,,
莆田,2026-04-15 14:00:00,24.5,557.0,72.0,99.0,0.0,未知,,,,,,
福州,2026-04-15 14:00:00,23.5,399.0,73.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 14:00:00,23.8,478.0,81.0,100.0,0.1,未知,,,,,,
泉州,2026-04-15 15:00:00,24.1,372.0,77.0,100.0,0.3,未知,,,,,,
福州,2026-04-15 15:00:00,22.9,383.0,73.0,100.0,0.0,未知,,,,,,
宁德,2026-04-15 15:00:00,22.4,476.0,77.0,100.0,0.0,未知,,,,,,
莆田,2026-04-15 15:00:00,24.1,460.0,73.0,88.0,1.9,未知,,,,,,
福州,2026-04-15 16:00:00,22.1,241.0,77.0,100.0,6.3,未知,,,,,,
宁德,2026-04-15 16:00:00,21.4,190.0,78.0,100.0,0.1,未知,,,,,,
莆田,2026-04-15 16:00:00,23.2,345.0,74.0,83.0,0.2,未知,,,,,,
泉州,2026-04-15 16:00:00,21.2,165.0,93.0,100.0,5.0,未知,,,,,,
莆田,2026-04-15 17:00:00,22.7,222.0,75.0,96.0,0.0,未知,,,,,,
福州,2026-04-15 17:00:00,20.4,66.0,89.0,94.0,6.0,未知,,,,,,
泉州,2026-04-15 17:00:00,21.6,131.0,91.0,100.0,0.5,未知,,,,,,
宁德,2026-04-15 17:00:00,19.5,67.0,91.0,99.0,1.1,未知,,,,,,
莆田,2026-04-15 18:00:00,21.8,90.0,78.0,98.0,0.0,未知,,,,,,
福州,2026-04-15 18:00:00,19.7,82.0,87.0,55.0,0.2,未知,,,,,,
泉州,2026-04-15 18:00:00,21.1,39.0,99.0,100.0,0.5,未知,,,,,,
宁德,2026-04-15 18:00:00,19.2,43.0,91.0,100.0,0.1,未知,,,,,,
宁德,2026-04-15 19:00:00,18.8,2.0,90.0,100.0,0.1,未知,,,,,,
莆田,2026-04-15 19:00:00,21.2,5.0,80.0,100.0,0.0,未知,,,,,,
福州,2026-04-15 19:00:00,19.1,4.0,89.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 19:00:00,20.6,2.0,100.0,100.0,1.1,未知,,,,,,
福州,2026-04-15 20:00:00,18.9,0.0,94.0,100.0,0.0,未知,,,,,,
宁德,2026-04-15 20:00:00,18.2,0.0,98.0,100.0,0.2,未知,,,,,,
莆田,2026-04-15 20:00:00,20.9,0.0,83.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 20:00:00,20.3,0.0,99.0,100.0,0.8,未知,,,,,,
泉州,2026-04-15 21:00:00,20.1,0.0,99.0,100.0,0.3,未知,,,,,,
莆田,2026-04-15 21:00:00,20.3,0.0,82.0,100.0,0.0,未知,,,,,,
福州,2026-04-15 21:00:00,18.9,0.0,90.0,100.0,0.3,未知,,,,,,
宁德,2026-04-15 21:00:00,18.2,0.0,97.0,100.0,10.8,未知,,,,,,
泉州,2026-04-15 22:00:00,19.8,0.0,100.0,100.0,0.2,未知,,,,,,
莆田,2026-04-15 22:00:00,20.0,0.0,83.0,100.0,0.1,未知,,,,,,
宁德,2026-04-15 22:00:00,17.7,0.0,94.0,24.0,0.8,未知,,,,,,
福州,2026-04-15 22:00:00,18.9,0.0,87.0,100.0,0.1,未知,,,,,,
福州,2026-04-15 23:00:00,18.8,0.0,88.0,100.0,0.1,未知,,,,,,
莆田,2026-04-15 23:00:00,19.9,0.0,83.0,100.0,0.0,未知,,,,,,
泉州,2026-04-15 23:00:00,19.4,0.0,100.0,100.0,0.2,未知,,,,,,
宁德,2026-04-15 23:00:00,17.5,0.0,96.0,100.0,0.0,未知,,,,,,
福州,2026-04-16 00:00:00,18.7,0.0,86.0,100.0,0.0,未知,,,,,,
莆田,2026-04-16 00:00:00,19.8,0.0,82.0,100.0,0.1,未知,,,,,,
泉州,2026-04-16 00:00:00,19.0,0.0,100.0,100.0,0.3,未知,,,,,,
宁德,2026-04-16 00:00:00,18.0,0.0,92.0,83.0,0.0,未知,,,,,,
泉州,2026-04-16 01:00:00,18.7,0.0,100.0,100.0,0.2,未知,,,,,,
莆田,2026-04-16 01:00:00,19.7,0.0,83.0,100.0,0.1,未知,,,,,,
宁德,2026-04-16 01:00:00,17.6,0.0,96.0,95.0,0.0,未知,,,,,,
福州,2026-04-16 01:00:00,18.6,0.0,86.0,100.0,0.0,未知,,,,,,
宁德,2026-04-16 02:00:00,18.2,0.0,94.0,84.0,0.0,未知,,,,,,
福州,2026-04-16 02:00:00,18.8,0.0,84.0,100.0,0.0,未知,,,,,,
莆田,2026-04-16 02:00:00,19.7,0.0,83.0,100.0,0.0,未知,,,,,,
泉州,2026-04-16 02:00:00,18.7,0.0,100.0,100.0,0.1,未知,,,,,,
福州,2026-04-16 03:00:00,18.5,0.0,87.0,100.0,0.0,未知,,,,,,
宁德,2026-04-16 03:00:00,17.9,0.0,92.0,78.0,0.0,未知,,,,,,
莆田,2026-04-16 03:00:00,19.8,0.0,81.0,100.0,0.0,未知,,,,,,
泉州,2026-04-16 03:00:00,18.7,0.0,98.0,100.0,0.2,未知,,,,,,
泉州,2026-04-16 04:00:00,18.5,0.0,98.0,100.0,0.0,未知,,,,,,
宁德,2026-04-16 04:00:00,17.9,0.0,93.0,97.0,0.0,未知,,,,,,
福州,2026-04-16 04:00:00,18.0,0.0,89.0,98.0,0.0,未知,,,,,,
莆田,2026-04-16 04:00:00,19.9,0.0,81.0,100.0,0.0,未知,,,,,,
泉州,2026-04-16 05:00:00,18.5,0.0,97.0,100.0,0.0,未知,,,,,,
宁德,2026-04-16 05:00:00,18.3,0.0,90.0,89.0,0.0,未知,,,,,,
福州,2026-04-16 05:00:00,18.5,0.0,89.0,100.0,0.0,未知,,,,,,
莆田,2026-04-16 05:00:00,19.8,0.0,81.0,100.0,0.0,未知,,,,,,
泉州,2026-04-16 06:00:00,18.4,0.0,97.0,100.0,0.0,未知,,,,,,
莆田,2026-04-16 06:00:00,19.6,2.0,81.0,100.0,0.0,未知,,,,,,
宁德,2026-04-16 06:00:00,18.4,2.0,90.0,83.0,0.0,未知,,,,,,
福州,2026-04-16 06:00:00,18.5,2.0,88.0,100.0,0.0,未知,,,,,,
莆田,2026-04-16 07:00:00,20.0,47.0,77.0,100.0,0.0,未知,,,,,,
宁德,2026-04-16 07:00:00,18.8,55.0,89.0,85.0,0.0,未知,,,,,,
福州,2026-04-16 07:00:00,18.8,41.0,87.0,100.0,0.0,未知,,,,,,
泉州,2026-04-16 07:00:00,18.5,29.0,96.0,100.0,0.0,未知,,,,,,
莆田,2026-04-16 08:00:00,20.5,117.0,78.0,96.0,0.8,未知,,,,,,
宁德,2026-04-16 08:00:00,19.2,108.0,91.0,59.0,0.0,未知,,,,,,
泉州,2026-04-16 08:00:00,19.2,80.0,96.0,100.0,0.1,未知,,,,,,
福州,2026-04-16 08:00:00,19.5,157.0,83.0,100.0,0.0,未知,,,,,,
福州,2026-04-16 09:00:00,19.9,134.0,79.0,58.0,22.6,未知,,,,,,
宁德,2026-04-16 09:00:00,20.8,372.0,81.0,79.0,0.0,未知,,,,,,
莆田,2026-04-16 09:00:00,21.4,250.0,76.0,81.0,0.4,未知,,,,,,
泉州,2026-04-16 09:00:00,19.7,171.0,91.0,100.0,0.4,未知,,,,,,
福州,2026-04-16 10:00:00,20.4,357.0,78.0,32.0,16.4,未知,,,,,,
宁德,2026-04-16 10:00:00,21.7,457.0,76.0,73.0,0.0,未知,,,,,,
泉州,2026-04-16 10:00:00,21.5,371.0,84.0,100.0,0.2,未知,,,,,,
莆田,2026-04-16 10:00:00,22.6,519.0,71.0,99.0,0.1,未知,,,,,,
宁德,2026-04-16 11:00:00,22.0,534.0,76.0,95.0,0.0,未知,,,,,,
福州,2026-04-16 11:00:00,21.9,612.0,75.0,82.0,0.6,未知,,,,,,
泉州,2026-04-16 11:00:00,23.0,490.0,77.0,100.0,0.2,未知,,,,,,
莆田,2026-04-16 11:00:00,23.8,643.0,68.0,100.0,0.0,未知,,,,,,
莆田,2026-04-16 12:00:00,24.9,660.0,66.0,92.0,0.0,未知,,,,,,
福州,2026-04-16 12:00:00,22.8,585.0,74.0,88.0,0.0,未知,,,,,,
宁德,2026-04-16 12:00:00,22.2,558.0,75.0,100.0,0.0,未知,,,,,,
泉州,2026-04-16 12:00:00,23.9,516.0,75.0,98.0,0.4,未知,,,,,,
宁德,2026-04-16 13:00:00,23.0,550.0,71.0,92.0,0.0,未知,,,,,,
莆田,2026-04-16 13:00:00,25.8,677.0,65.0,98.0,0.0,未知,,,,,,
泉州,2026-04-16 13:00:00,24.0,479.0,74.0,100.0,0.3,未知,,,,,,
福州,2026-04-16 13:00:00,23.0,590.0,74.0,100.0,0.1,未知,,,,,,
福州,2026-04-16 14:00:00,22.9,367.0,74.0,43.0,0.0,未知,,,,,,
宁德,2026-04-16 14:00:00,23.5,323.0,71.0,100.0,0.0,未知,,,,,,
泉州,2026-04-16 14:00:00,22.7,472.0,77.0,100.0,0.0,未知,,,,,,
莆田,2026-04-16 14:00:00,24.3,626.0,69.0,100.0,0.0,未知,,,,,,
福州,2026-04-16 15:00:00,23.1,401.0,73.0,85.0,0.2,未知,,,,,,
宁德,2026-04-16 15:00:00,22.1,339.0,74.0,100.0,0.0,未知,,,,,,
泉州,2026-04-16 15:00:00,23.8,456.0,73.0,95.0,0.0,未知,,,,,,
莆田,2026-04-16 15:00:00,24.5,328.0,69.0,100.0,0.1,未知,,,,,,
宁德,2026-04-16 16:00:00,21.0,259.0,80.0,95.0,0.0,未知,,,,,,
福州,2026-04-16 16:00:00,22.5,233.0,76.0,88.0,0.0,未知,,,,,,
莆田,2026-04-16 16:00:00,24.6,300.0,70.0,79.0,0.0,未知,,,,,,
泉州,2026-04-16 16:00:00,23.9,353.0,72.0,93.0,0.0,未知,,,,,,
莆田,2026-04-16 17:00:00,24.5,257.0,70.0,71.0,0.0,未知,,,,,,
福州,2026-04-16 17:00:00,22.1,170.0,79.0,100.0,0.1,未知,,,,,,
宁德,2026-04-16 17:00:00,20.7,179.0,83.0,84.0,0.0,未知,,,,,,
泉州,2026-04-16 17:00:00,23.4,210.0,75.0,76.0,0.0,未知,,,,,,
泉州,2026-04-16 18:00:00,22.2,80.0,81.0,33.0,0.0,未知,,,,,,
宁德,2026-04-16 18:00:00,20.3,74.0,84.0,47.0,0.1,未知,,,,,,
福州,2026-04-16 18:00:00,21.1,70.0,82.0,100.0,0.0,未知,,,,,,
莆田,2026-04-16 18:00:00,23.0,104.0,77.0,40.0,0.0,未知,,,,,,
泉州,2026-04-16 19:00:00,20.2,7.0,91.0,48.0,0.0,未知,,,,,,
宁德,2026-04-16 19:00:00,19.2,5.0,93.0,81.0,0.1,未知,,,,,,
福州,2026-04-16 19:00:00,20.4,4.0,87.0,89.0,0.0,未知,,,,,,
莆田,2026-04-16 19:00:00,21.4,5.0,83.0,59.0,0.0,未知,,,,,,
泉州,2026-04-16 20:00:00,19.9,0.0,94.0,100.0,0.0,未知,,,,,,
宁德,2026-04-16 20:00:00,19.2,0.0,98.0,100.0,0.1,未知,,,,,,
莆田,2026-04-16 20:00:00,20.5,0.0,88.0,98.0,3.4,未知,,,,,,
福州,2026-04-16 20:00:00,19.5,0.0,92.0,77.0,0.0,未知,,,,,,
福州,2026-04-16 21:00:00,18.9,0.0,95.0,100.0,0.2,未知,,,,,,
莆田,2026-04-16 21:00:00,19.9,0.0,94.0,100.0,0.6,未知,,,,,,
泉州,2026-04-16 21:00:00,20.0,0.0,94.0,100.0,0.0,未知,,,,,,
宁德,2026-04-16 21:00:00,19.0,0.0,98.0,100.0,0.2,未知,,,,,,
泉州,2026-04-16 22:00:00,20.1,0.0,93.0,100.0,0.2,未知,,,,,,
福州,2026-04-16 22:00:00,18.8,0.0,95.0,99.0,0.0,未知,,,,,,
莆田,2026-04-16 22:00:00,19.8,0.0,93.0,100.0,0.0,未知,,,,,,
宁德,2026-04-16 22:00:00,19.1,0.0,98.0,100.0,0.1,未知,,,,,,
福州,2026-04-16 23:00:00,18.9,0.0,94.0,100.0,0.0,未知,,,,,,
泉州,2026-04-16 23:00:00,19.5,0.0,96.0,100.0,0.1,未知,,,,,,
宁德,2026-04-16 23:00:00,19.1,0.0,98.0,98.0,0.1,未知,,,,,,
莆田,2026-04-16 23:00:00,19.9,0.0,92.0,100.0,0.0,未知,,,,,,
宁德,2026-04-17 00:00:00,19.1,0.0,98.0,100.0,0.0,未知,,,,,,
莆田,2026-04-17 00:00:00,19.9,0.0,92.0,100.0,0.0,未知,,,,,,
泉州,2026-04-17 00:00:00,19.3,0.0,97.0,100.0,0.1,未知,,,,,,
福州,2026-04-17 00:00:00,19.0,0.0,93.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 01:00:00,19.0,0.0,94.0,100.0,0.0,未知,,,,,,
莆田,2026-04-17 01:00:00,19.6,0.0,95.0,98.0,0.0,未知,,,,,,
宁德,2026-04-17 01:00:00,18.8,0.0,99.0,100.0,0.0,未知,,,,,,
泉州,2026-04-17 01:00:00,19.0,0.0,98.0,100.0,0.1,未知,,,,,,
宁德,2026-04-17 02:00:00,19.1,0.0,99.0,100.0,0.0,未知,,,,,,
泉州,2026-04-17 02:00:00,19.1,0.0,98.0,100.0,0.0,未知,,,,,,
莆田,2026-04-17 02:00:00,19.5,0.0,95.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 02:00:00,19.2,0.0,92.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 03:00:00,19.1,0.0,92.0,87.0,0.1,未知,,,,,,
泉州,2026-04-17 03:00:00,18.8,0.0,98.0,100.0,0.0,未知,,,,,,
莆田,2026-04-17 03:00:00,20.0,0.0,93.0,100.0,0.0,未知,,,,,,
宁德,2026-04-17 03:00:00,19.0,0.0,99.0,99.0,0.0,未知,,,,,,
宁德,2026-04-17 04:00:00,19.1,0.0,98.0,100.0,0.0,未知,,,,,,
莆田,2026-04-17 04:00:00,20.0,0.0,95.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 04:00:00,19.0,0.0,92.0,100.0,0.0,未知,,,,,,
泉州,2026-04-17 04:00:00,18.6,0.0,100.0,100.0,0.2,未知,,,,,,
泉州,2026-04-17 05:00:00,18.5,0.0,100.0,100.0,0.6,未知,,,,,,
宁德,2026-04-17 05:00:00,19.1,0.0,98.0,95.0,0.0,未知,,,,,,
莆田,2026-04-17 05:00:00,20.0,0.0,95.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 05:00:00,19.3,0.0,91.0,100.0,0.0,未知,,,,,,
宁德,2026-04-17 06:00:00,19.2,3.0,97.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 06:00:00,19.5,2.0,90.0,100.0,0.0,未知,,,,,,
泉州,2026-04-17 06:00:00,18.6,0.0,99.0,100.0,2.1,未知,,,,,,
莆田,2026-04-17 06:00:00,20.0,2.0,95.0,100.0,0.2,未知,,,,,,
莆田,2026-04-17 07:00:00,20.2,14.0,98.0,100.0,0.7,未知,,,,,,
泉州,2026-04-17 07:00:00,18.5,9.0,99.0,100.0,2.8,未知,,,,,,
宁德,2026-04-17 07:00:00,19.9,66.0,97.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 07:00:00,20.0,59.0,90.0,100.0,0.1,未知,,,,,,
福州,2026-04-17 08:00:00,20.9,143.0,89.0,98.0,0.2,未知,,,,,,
宁德,2026-04-17 08:00:00,21.0,174.0,93.0,56.0,0.0,未知,,,,,,
泉州,2026-04-17 08:00:00,18.9,45.0,99.0,100.0,1.5,未知,,,,,,
莆田,2026-04-17 08:00:00,22.4,63.0,86.0,100.0,0.3,未知,,,,,,
宁德,2026-04-17 09:00:00,23.2,431.0,85.0,63.0,0.1,未知,,,,,,
莆田,2026-04-17 09:00:00,23.5,266.0,83.0,100.0,0.2,未知,,,,,,
福州,2026-04-17 09:00:00,21.7,331.0,89.0,100.0,6.9,未知,,,,,,
泉州,2026-04-17 09:00:00,19.2,62.0,99.0,99.0,1.4,未知,,,,,,
莆田,2026-04-17 10:00:00,24.1,316.0,82.0,100.0,0.5,未知,,,,,,
宁德,2026-04-17 10:00:00,24.0,556.0,81.0,99.0,0.1,未知,,,,,,
泉州,2026-04-17 10:00:00,21.7,313.0,85.0,88.0,0.3,未知,,,,,,
福州,2026-04-17 10:00:00,23.1,432.0,82.0,100.0,0.0,未知,,,,,,
福州,2026-04-17 11:00:00,25.0,609.0,76.0,97.0,0.0,未知,,,,,,
莆田,2026-04-17 11:00:00,25.0,405.0,78.0,100.0,0.3,未知,,,,,,
