region,datetime,weather,temperature,rainfall,wind_direction,wind_level,wind_speed,wind_angle,pressure,humidity,air_quality,visibility,cloud,dew_point,shortwave_radiation,所在市_norm,所在区_norm
福建/宁德/蕉城,2026-03-11 01:00:00,晴,6.8,0.0,未知,2,8,0,1000,84,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 02:00:00,晴,4.7,0.0,未知,2,8,0,1000,92,50,10,2,,0.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 02:00:00,晴,7.2,0.0,未知,2,8,0,1000,72,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-03-11 02:00:00,晴,6.9,0.0,未知,2,8,0,1000,87,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-03-11 02:00:00,晴,6.6,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,宁德,蕉城
福建/宁德/蕉城,2026-03-11 03:00:00,晴,6.4,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-03-11 03:00:00,晴,6.7,0.0,未知,2,8,0,1000,88,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-11 03:00:00,晴,6.8,0.0,未知,2,8,0,1000,75,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-03-11 03:00:00,晴,4.6,0.0,未知,2,8,0,1000,93,50,10,5,,0.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 04:00:00,晴,6.8,0.0,未知,2,8,0,1000,74,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-03-11 04:00:00,晴,6.4,0.0,未知,2,8,0,1000,89,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-03-11 04:00:00,晴,6.1,0.0,未知,2,8,0,1000,84,50,10,1,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 04:00:00,晴,3.8,0.0,未知,2,8,0,1000,96,50,10,5,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-11 05:00:00,晴,6.1,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-03-11 05:00:00,晴,5.8,0.0,未知,2,8,0,1000,84,50,10,1,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 05:00:00,晴,3.3,0.0,未知,2,8,0,1000,97,50,10,1,,0.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 05:00:00,晴,6.3,0.0,未知,2,8,0,1000,76,50,10,1,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-11 06:00:00,晴,5.7,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 06:00:00,晴,3.1,0.0,未知,2,8,0,1000,97,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-11 06:00:00,晴,5.7,0.0,未知,2,8,0,1000,94,50,10,2,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-11 06:00:00,晴,5.9,0.0,未知,2,8,0,1000,78,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-11 07:00:00,晴,5.5,0.0,未知,2,8,0,1000,82,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 07:00:00,晴,2.7,0.0,未知,2,8,0,1000,97,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-11 07:00:00,晴,5.5,0.0,未知,2,8,0,1000,94,50,10,4,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-11 07:00:00,晴,5.6,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-03-11 08:00:00,晴,6.4,0.0,未知,2,8,0,1000,92,50,10,7,,25.0,福州,鼓楼
福建/宁德/蕉城,2026-03-11 08:00:00,晴,6.9,0.0,未知,2,8,0,1000,80,50,10,0,,26.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 08:00:00,晴,3.9,0.0,未知,2,8,0,1000,94,50,10,0,,21.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 08:00:00,晴,6.8,0.0,未知,2,8,0,1000,75,50,10,0,,24.0,莆田,城厢
福建/福州/鼓楼,2026-03-11 09:00:00,晴,8.6,0.0,未知,2,8,0,1000,77,50,10,13,,191.0,福州,鼓楼
福建/宁德/蕉城,2026-03-11 09:00:00,晴,9.5,0.0,未知,2,8,0,1000,67,50,10,0,,194.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 09:00:00,晴,7.9,0.0,未知,2,8,0,1000,77,50,10,0,,192.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 09:00:00,晴,9.6,0.0,未知,2,8,0,1000,65,50,10,0,,190.0,莆田,城厢
福建/福州/鼓楼,2026-03-11 10:00:00,晴,10.9,0.0,未知,2,8,0,1000,66,50,10,8,,412.0,福州,鼓楼
福建/泉州/鲤城,2026-03-11 10:00:00,晴,11.6,0.0,未知,2,8,0,1000,63,50,10,0,,424.0,泉州,鲤城
福建/宁德/蕉城,2026-03-11 10:00:00,晴,11.6,0.0,未知,2,8,0,1000,63,50,10,0,,417.0,宁德,蕉城
福建/莆田/城厢,2026-03-11 10:00:00,晴,12.8,0.0,未知,2,8,0,1000,51,50,10,0,,414.0,莆田,城厢
福建/宁德/蕉城,2026-03-11 11:00:00,晴,13.5,0.0,未知,2,8,0,1000,59,50,10,0,,620.0,宁德,蕉城
福建/莆田/城厢,2026-03-11 11:00:00,晴,15.1,0.0,未知,2,8,0,1000,46,50,10,0,,620.0,莆田,城厢
福建/泉州/鲤城,2026-03-11 11:00:00,晴,14.8,0.0,未知,2,8,0,1000,50,50,10,0,,635.0,泉州,鲤城
福建/福州/鼓楼,2026-03-11 11:00:00,晴,13.2,0.0,未知,2,8,0,1000,57,50,10,2,,619.0,福州,鼓楼
福建/福州/鼓楼,2026-03-11 12:00:00,晴,15.4,0.0,未知,2,8,0,1000,52,50,10,0,,775.0,福州,鼓楼
福建/莆田/城厢,2026-03-11 12:00:00,晴,17.0,0.0,未知,2,8,0,1000,42,50,10,0,,777.0,莆田,城厢
福建/宁德/蕉城,2026-03-11 12:00:00,晴,15.2,0.0,未知,2,8,0,1000,54,50,10,0,,775.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 12:00:00,晴,17.3,0.0,未知,2,8,0,1000,41,50,10,0,,795.0,泉州,鲤城
福建/福州/鼓楼,2026-03-11 13:00:00,晴,17.1,0.0,未知,2,8,0,1000,47,50,10,0,,865.0,福州,鼓楼
福建/莆田/城厢,2026-03-11 13:00:00,晴,18.2,0.0,未知,2,8,0,1000,41,50,10,0,,868.0,莆田,城厢
福建/宁德/蕉城,2026-03-11 13:00:00,晴,16.4,0.0,未知,2,8,0,1000,48,50,10,0,,865.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 13:00:00,晴,19.3,0.0,未知,2,8,0,1000,33,50,10,0,,889.0,泉州,鲤城
福建/宁德/蕉城,2026-03-11 14:00:00,晴,17.1,0.0,未知,2,8,0,1000,45,50,10,0,,880.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 14:00:00,晴,20.4,0.0,未知,2,8,0,1000,30,50,10,0,,906.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 14:00:00,晴,18.8,0.0,未知,2,8,0,1000,41,50,10,0,,886.0,莆田,城厢
福建/福州/鼓楼,2026-03-11 14:00:00,晴,18.2,0.0,未知,2,8,0,1000,45,50,10,0,,880.0,福州,鼓楼
福建/福州/鼓楼,2026-03-11 15:00:00,晴,18.1,0.0,未知,2,8,0,1000,46,50,10,0,,819.0,福州,鼓楼
福建/宁德/蕉城,2026-03-11 15:00:00,晴,17.2,0.0,未知,2,8,0,1000,46,50,10,0,,820.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 15:00:00,晴,20.5,0.0,未知,2,8,0,1000,33,50,10,0,,848.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 15:00:00,晴,18.1,0.0,未知,2,8,0,1000,45,50,10,0,,828.0,莆田,城厢
福建/泉州/鲤城,2026-03-11 16:00:00,晴,20.5,0.0,未知,2,8,0,1000,36,50,10,0,,718.0,泉州,鲤城
福建/福州/鼓楼,2026-03-11 16:00:00,晴,17.5,0.0,未知,2,8,0,1000,49,50,10,0,,691.0,福州,鼓楼
福建/宁德/蕉城,2026-03-11 16:00:00,晴,16.7,0.0,未知,2,8,0,1000,53,50,10,0,,689.0,宁德,蕉城
福建/莆田/城厢,2026-03-11 16:00:00,晴,17.6,0.0,未知,2,8,0,1000,49,50,10,0,,699.0,莆田,城厢
福建/宁德/蕉城,2026-03-11 17:00:00,晴,15.5,0.0,未知,2,8,0,1000,58,50,10,0,,502.0,宁德,蕉城
福建/泉州/鲤城,2026-03-11 17:00:00,晴,19.4,0.0,未知,2,8,0,1000,41,50,10,0,,533.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 17:00:00,晴,16.6,0.0,未知,2,8,0,1000,53,50,10,0,,512.0,莆田,城厢
福建/福州/鼓楼,2026-03-11 17:00:00,晴,16.4,0.0,未知,2,8,0,1000,52,50,10,0,,505.0,福州,鼓楼
福建/泉州/鲤城,2026-03-11 18:00:00,晴,17.3,0.0,未知,2,8,0,1000,47,50,10,0,,312.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 18:00:00,晴,15.1,0.0,未知,2,8,0,1000,59,50,10,0,,292.0,莆田,城厢
福建/福州/鼓楼,2026-03-11 18:00:00,晴,14.9,0.0,未知,2,8,0,1000,57,50,10,0,,286.0,福州,鼓楼
福建/宁德/蕉城,2026-03-11 18:00:00,晴,14.3,0.0,未知,2,8,0,1000,63,50,10,0,,280.0,宁德,蕉城
福建/福州/鼓楼,2026-03-11 19:00:00,晴,12.9,0.0,未知,2,8,0,1000,66,50,10,0,,80.0,福州,鼓楼
福建/泉州/鲤城,2026-03-11 19:00:00,晴,13.7,0.0,未知,2,8,0,1000,62,50,10,0,,97.0,泉州,鲤城
福建/宁德/蕉城,2026-03-11 19:00:00,晴,12.0,0.0,未知,2,8,0,1000,80,50,10,0,,77.0,宁德,蕉城
福建/莆田/城厢,2026-03-11 19:00:00,晴,13.4,0.0,未知,2,8,0,1000,66,50,10,0,,85.0,莆田,城厢
福建/莆田/城厢,2026-03-11 20:00:00,晴,12.4,0.0,未知,2,8,0,1000,70,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-03-11 20:00:00,晴,11.2,0.0,未知,2,8,0,1000,74,50,10,0,,1.0,泉州,鲤城
福建/福州/鼓楼,2026-03-11 20:00:00,晴,11.6,0.0,未知,2,8,0,1000,76,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-03-11 20:00:00,晴,11.1,0.0,未知,2,8,0,1000,81,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-03-11 21:00:00,晴,11.2,0.0,未知,2,8,0,1000,79,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-03-11 21:00:00,晴,11.2,0.0,未知,2,8,0,1000,74,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 21:00:00,晴,11.6,0.0,未知,2,8,0,1000,74,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-11 21:00:00,晴,11.2,0.0,未知,2,8,0,1000,82,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-03-11 22:00:00,晴,10.9,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-11 22:00:00,晴,11.6,0.0,未知,2,8,0,1000,73,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-03-11 22:00:00,晴,10.3,0.0,未知,2,8,0,1000,78,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-03-11 22:00:00,晴,10.7,0.0,未知,2,8,0,1000,84,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-03-11 23:00:00,晴,10.2,0.0,未知,2,8,0,1000,88,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-03-11 23:00:00,晴,9.5,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-03-11 23:00:00,晴,11.2,0.0,未知,2,8,0,1000,72,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-11 23:00:00,晴,10.4,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 00:00:00,晴,9.6,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-03-12 00:00:00,晴,9.7,0.0,未知,2,8,0,1000,82,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-12 00:00:00,晴,8.5,0.0,未知,2,8,0,1000,84,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-03-12 00:00:00,晴,10.4,0.0,未知,2,8,0,1000,74,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 01:00:00,晴,9.1,0.0,未知,2,8,0,1000,79,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-12 01:00:00,晴,7.5,0.0,未知,2,8,0,1000,87,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-03-12 01:00:00,晴,9.5,0.0,未知,2,8,0,1000,77,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-03-12 01:00:00,晴,9.1,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-03-12 02:00:00,晴,6.8,0.0,未知,2,8,0,1000,90,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-12 02:00:00,晴,8.6,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 02:00:00,晴,9.6,0.0,未知,2,8,0,1000,73,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 02:00:00,晴,8.8,0.0,未知,2,8,0,1000,70,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-12 03:00:00,晴,6.2,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-03-12 03:00:00,晴,9.4,0.0,未知,2,8,0,1000,69,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 03:00:00,晴,8.8,0.0,未知,2,8,0,1000,60,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 03:00:00,晴,8.2,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 04:00:00,晴,9.5,0.0,未知,2,8,0,1000,64,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 04:00:00,晴,8.7,0.0,未知,2,8,0,1000,57,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 04:00:00,晴,8.0,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-03-12 04:00:00,晴,5.8,0.0,未知,2,8,0,1000,93,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-03-12 05:00:00,晴,8.0,0.0,未知,2,8,0,1000,58,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-03-12 05:00:00,晴,9.1,0.0,未知,2,8,0,1000,66,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-03-12 05:00:00,晴,5.4,0.0,未知,2,8,0,1000,94,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-12 05:00:00,晴,7.8,0.0,未知,2,8,0,1000,92,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 06:00:00,晴,8.9,0.0,未知,2,8,0,1000,67,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 06:00:00,晴,7.7,0.0,未知,2,8,0,1000,57,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-12 06:00:00,晴,5.1,0.0,未知,2,8,0,1000,95,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-12 06:00:00,晴,7.5,0.0,未知,2,8,0,1000,92,50,10,1,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-03-12 07:00:00,晴,5.0,0.0,未知,2,8,0,1000,94,50,10,0,,0.0,泉州,鲤城
福建/莆田/城厢,2026-03-12 07:00:00,晴,8.6,0.0,未知,2,8,0,1000,68,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 07:00:00,晴,7.8,0.0,未知,2,8,0,1000,56,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 07:00:00,晴,7.5,0.0,未知,2,8,0,1000,91,50,10,9,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 08:00:00,晴,9.4,0.0,未知,2,8,0,1000,64,50,10,0,,25.0,莆田,城厢
福建/泉州/鲤城,2026-03-12 08:00:00,晴,5.9,0.0,未知,2,8,0,1000,90,50,10,0,,22.0,泉州,鲤城
福建/福州/鼓楼,2026-03-12 08:00:00,晴,8.2,0.0,未知,2,8,0,1000,85,50,10,12,,24.0,福州,鼓楼
福建/宁德/蕉城,2026-03-12 08:00:00,晴,8.9,0.0,未知,2,8,0,1000,58,50,10,0,,27.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 09:00:00,晴,10.4,0.0,未知,2,8,0,1000,76,50,10,18,,184.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 09:00:00,晴,12.1,0.0,未知,2,8,0,1000,55,50,10,0,,193.0,莆田,城厢
福建/泉州/鲤城,2026-03-12 09:00:00,晴,9.5,0.0,未知,2,8,0,1000,79,50,10,0,,192.0,泉州,鲤城
福建/宁德/蕉城,2026-03-12 09:00:00,晴,11.5,0.0,未知,2,8,0,1000,51,50,10,0,,194.0,宁德,蕉城
福建/莆田/城厢,2026-03-12 10:00:00,晴,14.6,0.0,未知,2,8,0,1000,41,50,10,0,,418.0,莆田,城厢
福建/泉州/鲤城,2026-03-12 10:00:00,晴,13.5,0.0,未知,2,8,0,1000,57,50,10,0,,424.0,泉州,鲤城
福建/宁德/蕉城,2026-03-12 10:00:00,晴,13.8,0.0,未知,2,8,0,1000,54,50,10,0,,414.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 10:00:00,晴,12.8,0.0,未知,2,8,0,1000,62,50,10,13,,407.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 11:00:00,晴,16.4,0.0,未知,2,8,0,1000,34,50,10,0,,623.0,莆田,城厢
福建/福州/鼓楼,2026-03-12 11:00:00,晴,15.5,0.0,未知,2,8,0,1000,47,50,10,5,,613.0,福州,鼓楼
福建/泉州/鲤城,2026-03-12 11:00:00,晴,16.7,0.0,未知,2,8,0,1000,41,50,10,0,,635.0,泉州,鲤城
福建/宁德/蕉城,2026-03-12 11:00:00,晴,15.8,0.0,未知,2,8,0,1000,48,50,10,0,,613.0,宁德,蕉城
福建/宁德/蕉城,2026-03-12 12:00:00,晴,17.4,0.0,未知,2,8,0,1000,43,50,10,0,,764.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 12:00:00,晴,17.8,0.0,未知,2,8,0,1000,34,50,10,1,,769.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 12:00:00,晴,18.0,0.0,未知,2,8,0,1000,29,50,10,0,,780.0,莆田,城厢
福建/泉州/鲤城,2026-03-12 12:00:00,晴,18.5,0.0,未知,2,8,0,1000,34,50,10,0,,794.0,泉州,鲤城
福建/宁德/蕉城,2026-03-12 13:00:00,晴,18.4,0.0,未知,2,8,0,1000,42,50,10,26,,838.0,宁德,蕉城
福建/莆田/城厢,2026-03-12 13:00:00,晴,19.0,0.0,未知,2,8,0,1000,28,50,10,0,,871.0,莆田,城厢
福建/泉州/鲤城,2026-03-12 13:00:00,晴,19.6,0.0,未知,2,8,0,1000,32,50,10,0,,888.0,泉州,鲤城
福建/福州/鼓楼,2026-03-12 13:00:00,晴,19.0,0.0,未知,2,8,0,1000,31,50,10,1,,855.0,福州,鼓楼
福建/宁德/蕉城,2026-03-12 14:00:00,晴,18.5,0.0,未知,2,8,0,1000,43,50,10,8,,801.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 14:00:00,晴,18.8,0.0,未知,2,8,0,1000,31,50,10,5,,860.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 14:00:00,晴,19.3,0.0,未知,2,8,0,1000,26,50,10,0,,887.0,莆田,城厢
福建/泉州/鲤城,2026-03-12 14:00:00,晴,20.0,0.0,未知,2,8,0,1000,34,50,10,0,,907.0,泉州,鲤城
福建/莆田/城厢,2026-03-12 15:00:00,晴,18.4,0.0,未知,2,8,0,1000,31,50,10,0,,828.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 15:00:00,晴,18.0,0.0,未知,2,8,0,1000,46,50,10,5,,751.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 15:00:00,晴,17.3,0.0,未知,2,8,0,1000,36,50,10,2,,779.0,福州,鼓楼
福建/泉州/鲤城,2026-03-12 15:00:00,晴,20.3,0.0,未知,2,8,0,1000,34,50,10,0,,852.0,泉州,鲤城
福建/莆田/城厢,2026-03-12 16:00:00,晴,17.6,0.0,未知,2,8,0,1000,41,50,10,0,,699.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 16:00:00,晴,16.9,0.0,未知,2,8,0,1000,56,50,10,4,,643.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 16:00:00,晴,16.8,0.0,未知,2,8,0,1000,43,50,10,25,,625.0,福州,鼓楼
福建/泉州/鲤城,2026-03-12 16:00:00,晴,20.4,0.0,未知,2,8,0,1000,31,50,10,1,,726.0,泉州,鲤城
福建/宁德/蕉城,2026-03-12 17:00:00,晴,15.6,0.0,未知,2,8,0,1000,61,50,10,2,,480.0,宁德,蕉城
福建/莆田/城厢,2026-03-12 17:00:00,晴,16.5,0.0,未知,2,8,0,1000,47,50,10,5,,510.0,莆田,城厢
福建/泉州/鲤城,2026-03-12 17:00:00,晴,20.0,0.0,未知,2,8,0,1000,30,50,10,4,,535.0,泉州,鲤城
福建/福州/鼓楼,2026-03-12 17:00:00,晴,15.6,0.0,未知,2,8,0,1000,48,50,10,7,,443.0,福州,鼓楼
福建/泉州/鲤城,2026-03-12 18:00:00,晴,18.0,0.0,未知,2,8,0,1000,39,50,10,4,,312.0,泉州,鲤城
福建/宁德/蕉城,2026-03-12 18:00:00,晴,14.1,0.0,未知,2,8,0,1000,63,50,10,0,,274.0,宁德,蕉城
福建/福州/鼓楼,2026-03-12 18:00:00,晴,14.8,0.0,未知,2,8,0,1000,47,50,10,5,,272.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 18:00:00,晴,15.2,0.0,未知,2,8,0,1000,52,50,10,1,,286.0,莆田,城厢
福建/福州/鼓楼,2026-03-12 19:00:00,晴,12.9,0.0,未知,2,8,0,1000,56,50,10,7,,78.0,福州,鼓楼
福建/宁德/蕉城,2026-03-12 19:00:00,晴,12.0,0.0,未知,2,8,0,1000,70,50,10,0,,76.0,宁德,蕉城
福建/泉州/鲤城,2026-03-12 19:00:00,晴,12.7,0.0,未知,2,8,0,1000,59,50,10,1,,99.0,泉州,鲤城
福建/莆田/城厢,2026-03-12 19:00:00,晴,13.9,0.0,未知,2,8,0,1000,53,50,10,0,,83.0,莆田,城厢
福建/福州/鼓楼,2026-03-12 20:00:00,晴,12.1,0.0,未知,2,8,0,1000,62,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-03-12 20:00:00,晴,10.7,0.0,未知,2,8,0,1000,76,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-12 20:00:00,晴,9.6,0.0,未知,2,8,0,1000,70,50,10,2,,1.0,泉州,鲤城
福建/莆田/城厢,2026-03-12 20:00:00,晴,12.9,0.0,未知,2,8,0,1000,53,50,10,0,,1.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 21:00:00,晴,10.5,0.0,未知,2,8,0,1000,79,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-03-12 21:00:00,晴,12.5,0.0,未知,2,8,0,1000,60,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-03-12 21:00:00,晴,12.1,0.0,未知,2,8,0,1000,63,50,10,0,,0.0,福州,鼓楼
福建/泉州/鲤城,2026-03-12 21:00:00,晴,8.4,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-03-12 22:00:00,晴,10.5,0.0,未知,2,8,0,1000,80,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-12 22:00:00,晴,8.5,0.0,未知,2,8,0,1000,78,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-12 22:00:00,晴,11.8,0.0,未知,2,8,0,1000,64,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 22:00:00,晴,12.2,0.0,未知,2,8,0,1000,64,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-03-12 23:00:00,晴,8.2,0.0,未知,2,8,0,1000,79,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-12 23:00:00,晴,11.4,0.0,未知,2,8,0,1000,65,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-12 23:00:00,晴,11.9,0.0,未知,2,8,0,1000,64,50,10,0,,0.0,莆田,城厢
福建/宁德/蕉城,2026-03-12 23:00:00,晴,9.7,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-13 00:00:00,晴,6.7,0.0,未知,2,8,0,1000,86,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-13 00:00:00,晴,11.1,0.0,未知,2,8,0,1000,65,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-03-13 00:00:00,晴,9.1,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-03-13 00:00:00,晴,11.6,0.0,未知,2,8,0,1000,67,50,10,0,,0.0,莆田,城厢
福建/福州/鼓楼,2026-03-13 01:00:00,晴,10.6,0.0,未知,2,8,0,1000,69,50,10,0,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-03-13 01:00:00,晴,8.8,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,宁德,蕉城
福建/莆田/城厢,2026-03-13 01:00:00,晴,11.2,0.0,未知,2,8,0,1000,68,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-03-13 01:00:00,晴,5.5,0.0,未知,2,8,0,1000,91,50,10,0,,0.0,泉州,鲤城
福建/福州/鼓楼,2026-03-13 02:00:00,晴,10.0,0.0,未知,2,8,0,1000,75,50,10,0,,0.0,福州,鼓楼
福建/莆田/城厢,2026-03-13 02:00:00,晴,10.9,0.0,未知,2,8,0,1000,68,50,10,0,,0.0,莆田,城厢
福建/泉州/鲤城,2026-03-13 02:00:00,晴,4.7,0.0,未知,2,8,0,1000,93,50,10,0,,0.0,泉州,鲤城
福建/宁德/蕉城,2026-03-13 02:00:00,晴,8.4,0.0,未知,2,8,0,1000,83,50,10,0,,0.0,宁德,蕉城
福建/福州/鼓楼,2026-03-13 03:00:00,晴,9.6,0.0,未知,2,8,0,1000,80,50,10,2,,0.0,福州,鼓楼
福建/宁德/蕉城,2026-03-13 03:00:00,晴,8.6,0.0,未知,2,8,0,1000,84,50,10,0,,0.0,宁德,蕉城
福建/泉州/鲤城,2026-03-13 03:00:00,晴,4.2,0.0,未知,2,8,0,1000,93,50,10,5,,0.0,泉州,鲤城
